Article.ID,edge,Correlation.KEs..BP.ES.,assay.method..EP.ES.BA.,assay_interp_twolevel,Cor_interp_threelevel,cor_assay,assay_value,cor_value,cor_assay_value,cor_assay_score
14967667,oxidative stress-apoptosis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967667,oxidative stress-apoptosis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967667,oxidative stress-apoptosis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967667,oxidative stress-apoptosis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967667,oxidative stress-apoptosis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967667,oxidative stress-apoptosis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967667,oxidative stress-apoptosis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967667,oxidative stress-apoptosis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967662,inflammation-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967662,inflammation-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967662,inflammation-cholestasis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967656,oxidative stress-apoptosis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,oxidative stress-apoptosis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,oxidative stress-apoptosis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,inflammation-apoptosis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,oxidative stress-apoptosis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,oxidative stress-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,inflammation-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,oxidative stress-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,inflammation-apoptosis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,apoptosis-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,apoptosis-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967655,necrosis-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967655,inflammation-necrosis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967655,inflammation-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967655,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967655,inflammation-cholestasis,nomeasure,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967655,novel_biliary epithelial cell proliferation -cholestasis,nomeasure,other,indirect,neg,neg-indirect,1,2,3,-3
14967652,oxidative stress-novel_hepatocanalicular dysfunction,NEGATIVE CORRELATION, knockout study,direct,neg,neg-direct,2,2,4,-4
14967652,oxidative stress-novel_hepatocanalicular dysfunction,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967652,oxidative stress-novel_hepatocanalicular dysfunction,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967650,nuclear receptor activation-bile acid synthesis changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,nuclear receptor activation-bile acid synthesis changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967650,nuclear receptor activation-bile acid synthesis changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967650,nuclear receptor activation-bile acid synthesis changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,nuclear receptor activation-bile acid synthesis changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967650,nuclear receptor activation-bile acid synthesis changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967650,intracellular bile acid accumulation-nuclear receptor activation,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,intracellular bile acid accumulation-nuclear receptor activation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967650,intracellular bile acid accumulation-nuclear receptor activation,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967650,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967643,inflammation-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967643,inflammation-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967643,oxidative stress-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967643,oxidative stress-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967642,oxidative stress-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967642,oxidative stress-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967642,oxidative stress-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967642,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967630,inflammation-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967624,intracellular bile acid accumulation-oxidative stress,POSITIVE CORRELATION, not defined,indirect,neg,neg-indirect,1,2,3,-3
14967624,intracellular bile acid accumulation-oxidative stress,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967923,novel_Crebh activation-intracellular bile acid accumulation,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967624,oxidative stress-mitochondrial impairment,POSITIVE CORRELATION,not defined,indirect,neg,neg-indirect,1,2,3,-3
14967624,oxidative stress-mitochondrial impairment,POSITIVE CORRELATION,not defined,indirect,neg,neg-indirect,1,2,3,-3
14967965,ER stress/unfolded protein response-necropoptosis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967965,oxidative stress-necropoptosis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967965,ER stress/unfolded protein response-necropoptosis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967965,oxidative stress-necropoptosis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967624,intracellular bile acid accumulation-oxidative stress,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967624,intracellular bile acid accumulation-oxidative stress,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967598,oxidative stress-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967598,oxidative stress-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967593,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967593,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967589,novel_ERK1/2_LKB1_AMPK pathway activation-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967589,novel_ERK1/2_LKB1_AMPK pathway activation-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967589,novel_ERK1/2_LKB1_AMPK pathway activation-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967587,inflammation-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967587,inflammation-cholestasis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967555,necrosis-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967555,oxidative stress-necrosis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967555,tight junction disruption-oxidative stress,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967555,oxidative stress-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967555,tight junction disruption-oxidative stress,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967555,oxidative stress-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967555,oxidative stress-necrosis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967555,tight junction disruption-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967555,tight junction disruption-necrosis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967550,inflammation-cholestasis,nomeasure,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967550,oxidative stress-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967550,oxidative stress-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967550,oxidative stress-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967543,Cytoskeleton integrity disruption-cholestasis,NEGATIVE CORRELATION,knockout study,direct,neg,neg-direct,2,2,4,-4
14967541,tight junction disruption-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967541,tight junction disruption-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967541,intracellular bile acid accumulation-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967541,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967541,tight junction disruption-intracellular bile acid accumulation,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967538,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967538,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967535,inflammation-necrosis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967535,necrosis-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967533,oxidative stress-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967533,oxidative stress-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967530,oxidative stress-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967530,oxidative stress-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967530,inflammation-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967530,inflammation-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967519,Cytoskeleton integrity disruption-inflammation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967519,Cytoskeleton integrity disruption-inflammation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967519,Cytoskeleton integrity disruption-apoptosis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967519,Cytoskeleton integrity disruption-apoptosis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967517,inflammation-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967517,inflammation-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967517,apoptosis-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967517,apoptosis-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967517,apoptosis-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967517,apoptosis-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967517,apoptosis-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967517,apoptosis-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967515,inflammation-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967515,inflammation-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967515,inflammation-cholestasis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967515,inflammation-cholestasis,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967515,inflammation-necrosis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967515,inflammation-necrosis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967515,inflammation-necrosis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967515,inflammation-necrosis,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967515,necrosis-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967515,necrosis-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967515,necrosis-cholestasis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967515,necrosis-cholestasis,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967507,inflammation-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967507,inflammation-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967507,inflammation-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967507,inflammation-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,oxidative stress-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,inflammation-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,inflammation-oxidative stress,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,oxidative stress-inflammation,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967504,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967502,cholestasis-inflammation,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967501,oxidative stress-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967501,tight junction disruption-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967501,tight junction disruption-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967491,oxidative stress-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967486,oxidative stress-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967486,oxidative stress-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967485,inflammation-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967485,oxidative stress-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967485,oxidative stress-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967483,bile canalicular changes-necrosis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967483,bile canalicular changes-apoptosis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967483,bile canalicular changes-apoptosis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967483,bile canalicular changes-necrosis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967482,oxidative stress-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967482,oxidative stress-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
